"Time (UTCG)","x (km)","y (km)","z (km)"
7 Jul 2029 22:09:58.699,713587511.774657,364189842.716509,138633878.903811
7 Jul 2029 23:09:58.699,713592275.607220,364213942.823883,138644644.948287
8 Jul 2029 00:09:58.699,713597231.560229,364238425.168722,138655594.026576
8 Jul 2029 01:09:58.699,713602372.849011,364263292.453996,138666727.312241
8 Jul 2029 02:09:58.699,713607692.645257,364288547.283642,138678045.931549
8 Jul 2029 03:09:58.699,713613184.078832,364314192.161997,138689550.963233
8 Jul 2029 04:09:58.699,713618840.239597,364340229.493268,138701243.438266
8 Jul 2029 05:09:58.699,713624654.179237,364366661.581024,138713124.339648
8 Jul 2029 06:09:58.699,713630618.913094,364393490.627725,138725194.602216
8 Jul 2029 07:09:58.699,713636727.422011,364420718.734286,138737455.112459
8 Jul 2029 08:09:58.699,713642972.654171,364448347.899663,138749906.708355
8 Jul 2029 09:09:58.699,713649347.526955,364476380.020483,138762550.179222
8 Jul 2029 10:09:58.699,713655844.928795,364504816.890700,138775386.265582
8 Jul 2029 11:09:58.699,713662457.721042,364533660.201278,138788415.659043
8 Jul 2029 12:09:58.699,713669178.739828,364562911.539905,138801639.002187
8 Jul 2029 13:09:58.699,713676000.797948,364592572.390742,138815056.888480
8 Jul 2029 14:09:58.699,713682916.686741,364622644.134182,138828669.862189
8 Jul 2029 15:09:58.699,713689919.177972,364653128.046648,138842478.418311
8 Jul 2029 16:09:58.699,713697001.025732,364684025.300400,138856483.002515
8 Jul 2029 17:09:58.699,713704154.968333,364715336.963365,138870684.011082
8 Jul 2029 18:09:58.699,713711373.730206,364747063.998991,138885081.790871
8 Jul 2029 19:09:58.699,713718650.023806,364779207.266100,138899676.639276
8 Jul 2029 20:09:58.699,713725976.551503,364811767.518767,138914468.804196
8 Jul 2029 21:09:58.699,713733346.007471,364844745.406203,138929458.484009
8 Jul 2029 22:09:58.699,713740751.079563,364878141.472648,138944645.827549
8 Jul 2029 23:09:58.699,713748184.451153,364911956.157285,138960030.934093
9 Jul 2029 00:09:58.699,713755638.802960,364946189.794134,138975613.853342
9 Jul 2029 01:09:58.699,713763106.814747,364980842.611903,138991394.585370
9 Jul 2029 02:09:58.699,713770581.167168,365015914.734482,139007373.080887
9 Jul 2029 03:09:58.699,713778054.543543,365051406.180800,139023549.241199
9 Jul 2029 04:09:58.699,713785519.631575,365087316.865027,139039922.918323
9 Jul 2029 05:09:58.699,713792969.125178,365123646.596873,139056493.915158
9 Jul 2029 06:09:58.699,713800395.726318,365160395.081875,139073261.985647
9 Jul 2029 07:09:58.699,713807792.146856,365197561.921691,139090226.834938
9 Jul 2029 08:09:58.699,713815151.110385,365235146.614381,139107388.119550
9 Jul 2029 09:09:58.699,713822465.354066,365273148.554707,139124745.447534
9 Jul 2029 10:09:58.699,713829727.630452,365311567.034431,139142298.378647
9 Jul 2029 11:09:58.699,713836930.709300,365350401.242634,139160046.424522
9 Jul 2029 12:09:58.699,713844067.379370,365389650.266052,139177989.048860
9 Jul 2029 13:09:58.699,713851130.450212,365429313.089423,139196125.667617
9 Jul 2029 14:09:58.699,713858112.753933,365469388.595861,139214455.649203
9 Jul 2029 15:09:58.699,713865007.146956,365509875.567242,139232978.314696
9 Jul 2029 16:09:58.699,713871806.511757,365550772.684631,139251692.938065
9 Jul 2029 17:09:58.699,713878503.758595,365592078.528715,139270598.746399
9 Jul 2029 18:09:58.699,713885091.827217,365633791.580267,139289694.920154
9 Jul 2029 19:09:58.699,713891563.688561,365675910.220641,139308980.593408
9 Jul 2029 20:09:58.699,713897912.346437,365718432.732277,139328454.854126
9 Jul 2029 21:09:58.699,713904130.839195,365761357.299257,139348116.744446
9 Jul 2029 22:09:58.699,713910212.241382,365804682.007858,139367965.260962
9 Jul 2029 23:09:58.699,713916149.665383,365848404.847153,139387999.355034
10 Jul 2029 00:09:58.699,713921936.263044,365892523.709619,139408217.933098
10 Jul 2029 01:09:58.699,713927565.227291,365937036.391789,139428619.856994
10 Jul 2029 02:09:58.699,713933029.793719,365981940.594910,139449203.944302
10 Jul 2029 03:09:58.699,713938323.242177,366027233.925639,139469968.968693
10 Jul 2029 04:09:58.699,713943438.898327,366072913.896749,139490913.660284
10 Jul 2029 05:09:58.699,713948370.135199,366118977.927877,139512036.706012
10 Jul 2029 06:09:58.699,713953110.374711,366165423.346276,139533336.750012
10 Jul 2029 07:09:58.699,713957653.089186,366212247.387603,139554812.394010
10 Jul 2029 08:09:58.699,713961991.802843,366259447.196718,139576462.197723
10 Jul 2029 09:09:58.699,713966120.093276,366307019.828519,139598284.679269
10 Jul 2029 10:09:58.699,713970031.592918,366354962.248789,139620278.315594
10 Jul 2029 11:09:58.699,713973719.990483,366403271.335069,139642441.542900
10 Jul 2029 12:09:58.699,713977179.032453,366451943.877586,139664772.757104
10 Jul 2029 13:09:58.699,713980402.524310,366500976.579971,139687270.314196
10 Jul 2029 14:09:58.699,713983384.332091,366550366.060590,139709932.530889
10 Jul 2029 15:09:58.699,713986118.384062,366600108.853270,139732757.684987
10 Jul 2029 16:09:58.699,713988598.671634,366650201.407999,139755744.015727
10 Jul 2029 17:09:58.699,713990819.250804,366700640.092129,139778889.724362
10 Jul 2029 18:09:58.699,713992774.243606,366751421.191452,139802192.974697
10 Jul 2029 19:09:58.699,713994457.839529,366802540.911177,139825651.893566
10 Jul 2029 20:09:58.699,713995864.296907,366853995.376873,139849264.571303
10 Jul 2029 21:09:58.699,713996987.944260,366905780.635393,139873029.062191
10 Jul 2029 22:09:58.699,713997823.181585,366957892.655824,139896943.384930
10 Jul 2029 23:09:58.699,713998364.481606,367010327.330449,139921005.523113
11 Jul 2029 00:09:58.699,713998606.390968,367063080.475753,139945213.425710
11 Jul 2029 01:09:58.699,713998543.531396,367116147.833459,139969565.007579
11 Jul 2029 02:09:58.699,713998170.600823,367169525.071627,139994058.149996
11 Jul 2029 03:09:58.699,713997482.374481,367223207.785766,140018690.701197
11 Jul 2029 04:09:58.699,713996473.705975,367277191.499999,140043460.476940
11 Jul 2029 05:09:58.699,713995139.528347,367331471.668237,140068365.261076
11 Jul 2029 06:09:58.699,713993474.855117,367386043.675399,140093402.806136
11 Jul 2029 07:09:58.699,713991474.781330,367440902.838629,140118570.833924
11 Jul 2029 08:09:58.699,713989134.484590,367496044.408528,140143867.036106
11 Jul 2029 09:09:58.699,713986449.226101,367551463.570387,140169289.074814
11 Jul 2029 10:09:58.699,713983414.351694,367607155.445432,140194834.583240
11 Jul 2029 11:09:58.699,713980025.292855,367663115.092055,140220501.166240
11 Jul 2029 12:09:58.699,713976277.567745,367719337.507043,140246286.400918
11 Jul 2029 13:09:58.699,713972166.782205,367775817.626811,140272187.837230
11 Jul 2029 14:09:58.699,713967688.630740,367832550.328628,140298202.998574
11 Jul 2029 15:09:58.699,713962838.897489,367889530.431844,140324329.382378
11 Jul 2029 16:09:58.699,713957613.457155,367946752.699116,140350564.460698
11 Jul 2029 17:09:58.699,713952008.275906,368004211.837658,140376905.680815
11 Jul 2029 18:09:58.699,713946019.412244,368061902.500485,140403350.465836
11 Jul 2029 19:09:58.699,713939643.017832,368119819.287676,140429896.215300
11 Jul 2029 20:09:58.699,713932875.338286,368177956.747652,140456540.305792
11 Jul 2029 21:09:58.699,713925712.713943,368236309.378475,140483280.091564
11 Jul 2029 22:09:58.699,713918151.580611,368294871.629146,140510112.905161
11 Jul 2029 23:09:58.699,713910188.470321,368353637.900913,140537036.058045
12 Jul 2029 00:09:58.699,713901820.012256,368412602.548569,140564046.841224
12 Jul 2029 01:09:58.699,713893042.933271,368471759.881464,140591142.525737
12 Jul 2029 02:09:58.699,713883854.058015,368531104.165490,140618320.363581
12 Jul 2029 03:09:58.699,713874250.310695,368590629.624172,140645577.588266
12 Jul 2029 04:09:58.699,713864228.714619,368650330.439758,140672911.415307
12 Jul 2029 05:09:58.699,713853786.392972,368710200.754766,140700319.042977
12 Jul 2029 06:09:58.699,713842920.569493,368770234.673437,140727797.652991
12 Jul 2029 07:09:58.699,713831628.569055,368830426.263141,140755344.411184
12 Jul 2029 08:09:58.699,713819907.818184,368890769.555774,140782956.468177
12 Jul 2029 09:09:58.699,713807755.845536,368951258.549142,140810630.960029
12 Jul 2029 10:09:58.699,713795170.282325,369011887.208349,140838365.008906
12 Jul 2029 11:09:58.699,713782148.862742,369072649.467206,140866155.723744
12 Jul 2029 12:09:58.699,713768689.424349,369133539.229656,140894000.200930
12 Jul 2029 13:09:58.699,713754789.908473,369194550.371205,140921895.524979
12 Jul 2029 14:09:58.699,713740448.360584,369255676.740377,140949838.769229
12 Jul 2029 15:09:58.699,713725662.930685,369316912.160162,140977826.996526
12 Jul 2029 16:09:58.699,713710431.873683,369378250.429484,141005857.259923
12 Jul 2029 17:09:58.699,713694753.549765,369439685.324658,141033926.603371
12 Jul 2029 18:09:58.699,713678626.424769,369501210.600833,141062032.062405
12 Jul 2029 19:09:58.699,713662049.070529,369562819.993450,141090170.664836
12 Jul 2029 20:09:58.699,713645020.165217,369624507.219661,141118339.431425
12 Jul 2029 21:09:58.699,713627538.493656,369686265.979756,141146535.376558
12 Jul 2029 22:09:58.699,713609602.947603,369748089.958561,141174755.508912
12 Jul 2029 23:09:58.699,713591212.525999,369809972.826849,141202996.832117
13 Jul 2029 00:09:58.699,713572366.335183,369871908.242723,141231256.345416
13 Jul 2029 01:09:58.699,713553063.589055,369933889.852999,141259531.044318
13 Jul 2029 02:09:58.699,713533303.609199,369995911.294615,141287817.921257
13 Jul 2029 03:09:58.699,713513085.824954,370057966.196018,141316113.966255
13 Jul 2029 04:09:58.699,713492409.773440,370120048.178584,141344416.167585
13 Jul 2029 05:09:58.699,713471275.099541,370182150.858047,141372721.512445
13 Jul 2029 06:09:58.699,713449681.555848,370244267.845958,141401026.987647
13 Jul 2029 07:09:58.699,713427629.002578,370306392.751159,141429329.580307
13 Jul 2029 08:09:58.699,713405117.407484,370368519.181269,141457626.278547
13 Jul 2029 09:09:58.699,713382146.845764,370430640.744202,141485914.072209
13 Jul 2029 10:09:58.699,713358717.500007,370492751.049665,141514189.953559
13 Jul 2029 11:09:58.699,713334829.660202,370554843.710634,141542450.917984
13 Jul 2029 12:09:58.699,713310483.723982,370616912.344796,141570693.964673
13 Jul 2029 13:09:58.699,713285680.196941,370678950.575722,141598916.097175
13 Jul 2029 14:09:58.699,713260419.690734,370740952.034651,141627114.324213
13 Jul 2029 15:09:58.699,713234702.924593,370802910.361851,141655285.660344
13 Jul 2029 16:09:58.699,713208530.724591,370864819.207976,141683427.126592
13 Jul 2029 17:09:58.699,713181904.023522,370926672.235520,141711535.751126
13 Jul 2029 18:09:58.699,713154823.860724,370988463.120253,141739608.569939
13 Jul 2029 19:09:58.699,713127291.381859,371050185.552655,141767642.627517
13 Jul 2029 20:09:58.699,713099307.838670,371111833.239324,141795634.977500
13 Jul 2029 21:09:58.699,713070874.588706,371173399.904382,141823582.683338
13 Jul 2029 22:09:58.699,713041993.095015,371234879.290887,141851482.818954
13 Jul 2029 23:09:58.699,713012664.925822,371296265.162223,141879332.469395
14 Jul 2029 00:09:58.699,712982891.754176,371357551.303508,141907128.731484
14 Jul 2029 01:09:58.699,712952675.357587,371418731.522972,141934868.714472
14 Jul 2029 02:09:58.699,712922017.617619,371479799.653359,141962549.540688
14 Jul 2029 03:09:58.699,712890920.519480,371540749.553308,141990168.346181
14 Jul 2029 04:09:58.699,712859386.151577,371601575.108724,142017722.281367
14 Jul 2029 05:09:58.699,712827416.705049,371662270.234158,142045208.511662
14 Jul 2029 06:09:58.699,712795014.473272,371722828.874169,142072624.218128
14 Jul 2029 07:09:58.699,712762181.851345,371783245.004674,142099966.598089
14 Jul 2029 08:09:58.699,712728921.335546,371843512.634312,142127232.865778
14 Jul 2029 09:09:58.699,712695235.522759,371903625.805781,142154420.252947
14 Jul 2029 10:09:58.699,712661127.109893,371963578.597172,142181526.009498
14 Jul 2029 11:09:58.699,712626598.893259,372023365.123319,142208547.404100
14 Jul 2029 12:09:58.699,712591653.767936,372082979.537122,142235481.724810
14 Jul 2029 13:09:58.699,712556294.727123,372142416.030875,142262326.279686
14 Jul 2029 14:09:58.699,712520524.861462,372201668.837609,142289078.397412
14 Jul 2029 15:09:58.699,712484347.358353,372260732.232417,142315735.427911
14 Jul 2029 16:09:58.699,712447765.501263,372319600.533785,142342294.742961
14 Jul 2029 17:09:58.699,712410782.669015,372378268.104936,142368753.736818
14 Jul 2029 18:09:58.699,712373402.335073,372436729.355157,142395109.826836
14 Jul 2029 19:09:58.699,712335628.066831,372494978.741129,142421360.454075
14 Jul 2029 20:09:58.699,712297463.524884,372553010.768263,142447503.083923
14 Jul 2029 21:09:58.699,712258912.462307,372610819.992000,142473535.206699
14 Jul 2029 22:09:58.699,712219978.723929,372668401.019097,142499454.338246
14 Jul 2029 23:09:58.699,712180666.245592,372725748.508896,142525258.020517
15 Jul 2029 00:09:58.699,712140979.053438,372782857.174511,142550943.822124
15 Jul 2029 01:09:58.699,712100921.263222,372839721.783924,142576509.338842
15 Jul 2029 02:09:58.699,712060497.078948,372896337.161179,142601952.194156
15 Jul 2029 03:09:58.699,712019710.792258,372952698.187507,142627270.039778
15 Jul 2029 04:09:58.699,711978566.781392,373008799.802457,142652460.556167
15 Jul 2029 05:09:58.699,711937069.510123,373064637.005051,142677521.453057
15 Jul 2029 06:09:58.699,711895223.526718,373120204.854932,142702450.469984
15 Jul 2029 07:09:58.699,711853033.462895,373175498.473518,142727245.376813
15 Jul 2029 08:09:58.699,711810504.032778,373230513.045175,142751903.974279
15 Jul 2029 09:09:58.699,711767640.031854,373285243.818366,142776424.094509
15 Jul 2029 10:09:58.699,711724446.335920,373339686.106799,142800803.601549
15 Jul 2029 11:09:58.699,711680927.900021,373393835.290567,142825040.391885
15 Jul 2029 12:09:58.699,711637089.757380,373447686.817272,142849132.394959
15 Jul 2029 13:09:58.699,711592937.018315,373501236.203128,142873077.573669
15 Jul 2029 14:09:58.699,711548474.869137,373554479.034067,142896873.924879
15 Jul 2029 15:09:58.699,711503708.571033,373607410.966815,142920519.479900
15 Jul 2029 16:09:58.699,711458643.458941,373660027.729945,142944012.304980
15 Jul 2029 17:09:58.699,711413284.940390,373712325.124942,142967350.501785
15 Jul 2029 18:09:58.699,711367638.494335,373764299.027228,142990532.207858
15 Jul 2029 19:09:58.699,711321709.669971,373815945.387173,143013555.597089
15 Jul 2029 20:09:58.699,711275504.085519,373867260.231113,143036418.880166
15 Jul 2029 21:09:58.699,711229027.427010,373918239.662320,143059120.305025
15 Jul 2029 22:09:58.699,711182285.447031,373968879.861989,143081658.157284
15 Jul 2029 23:09:58.699,711135283.963470,374019177.090189,143104030.760682
16 Jul 2029 00:09:58.699,711088028.858239,374069127.686794,143126236.477497
16 Jul 2029 01:09:58.699,711040526.075975,374118728.072428,143148273.708968
16 Jul 2029 02:09:58.699,710992781.622728,374167974.749355,143170140.895701
16 Jul 2029 03:09:58.699,710944801.564647,374216864.302374,143191836.518067
16 Jul 2029 04:09:58.699,710896592.026629,374265393.399692,143213359.096595
16 Jul 2029 05:09:58.699,710848159.190968,374313558.793775,143234707.192352
16 Jul 2029 06:09:58.699,710799509.295996,374361357.322166,143255879.407314
16 Jul 2029 07:09:58.699,710750648.634685,374408785.908311,143276874.384726
16 Jul 2029 08:09:58.699,710701583.553265,374455841.562323,143297690.809452
16 Jul 2029 09:09:58.699,710652320.449795,374502521.381758,143318327.408310
16 Jul 2029 10:09:58.699,710602865.772734,374548822.552346,143338782.950404
16 Jul 2029 11:09:58.699,710553226.019486,374594742.348694,143359056.247430
16 Jul 2029 12:09:58.699,710503407.734881,374640278.135034,143379146.154006
16 Jul 2029 13:09:58.699,710453417.509815,374685427.365607,143399051.567835
16 Jul 2029 14:09:58.699,710403261.979418,374730187.585740,143418771.430185
16 Jul 2029 15:09:58.699,710352947.821691,374774556.432614,143438304.726230
16 Jul 2029 16:09:58.699,710302481.756147,374818531.635385,143457650.485085
16 Jul 2029 17:09:58.699,710251870.542021,374862111.015979,143476807.780162
16 Jul 2029 18:09:58.699,710201120.976622,374905292.489851,143495775.729494
16 Jul 2029 19:09:58.699,710150239.893755,374948074.066703,143514553.496053
